2459061.8556264541 TESS
2459061.8570153634 TESS
2459061.8584042736 TESS
2459061.8597931834 TESS
2459061.8611820932 TESS
2459061.8625710029 TESS
2459061.8639599127 TESS
2459061.8653488224 TESS
2459061.8667377322 TESS
2459061.8681266420 TESS
2459061.8695155517 TESS
2459061.8709044615 TESS
2459061.8722933712 TESS
2459061.8736822805 TESS
2459061.8750711903 TESS
2459061.8764601001 TESS
2459061.8778490094 TESS
2459061.8792379191 TESS
2459061.8834046479 TESS
2459061.8889602856 TESS
2459061.8931270144 TESS
2459061.8945159237 TESS
2459061.8959048335 TESS
2459061.8972937427 TESS
2459061.8986826520 TESS
2459061.9000715613 TESS
2459061.9014604706 TESS
2459061.9028493804 TESS
2459061.9042382897 TESS
2459061.9056271990 TESS
2459061.9070161083 TESS
2459061.9084050171 TESS
2459061.9097939269 TESS
2459061.9111828362 TESS
2459061.9125717455 TESS
2459061.9139606548 TESS
2459061.9153495640 TESS
2459061.9167384733 TESS
2459061.9195162915 TESS
2459061.9209052008 TESS
2459061.9222941101 TESS
2459061.9236830189 TESS
2459061.9250719282 TESS
2459061.9264608375 TESS
2459061.9278497468 TESS
2459061.9292386556 TESS
2459061.9306275644 TESS
2459061.9320164737 TESS
2459061.9334053830 TESS
2459061.9347942919 TESS
2459061.9361832011 TESS
2459061.9375721100 TESS
2459061.9389610188 TESS
2459061.9403499276 TESS
2459061.9417388369 TESS
2459061.9431277458 TESS
2459061.9445166551 TESS
2459061.9459055639 TESS
2459061.9472944732 TESS
2459061.9486833820 TESS
2459061.9500722904 TESS
2459061.9514611997 TESS
2459061.9528501085 TESS
2459061.9542390173 TESS
2459061.9556279266 TESS
2459061.9570168355 TESS
2459061.9584057443 TESS
2459061.9597946526 TESS
2459061.9611835615 TESS
2459061.9625724703 TESS
2459061.9639613791 TESS
2459061.9653502880 TESS
2459061.9667391968 TESS
2459061.9681281061 TESS
2459061.9695170140 TESS
2459061.9709059228 TESS
2459061.9722948316 TESS
2459061.9736837405 TESS
2459061.9750726493 TESS
2459061.9764615581 TESS
2459061.9778504670 TESS
2459061.9792393758 TESS
2459061.9806282837 TESS
2459061.9820171925 TESS
2459061.9834061014 TESS
2459061.9847950102 TESS
2459061.9861839185 TESS
2459061.9875728274 TESS
2459061.9889617362 TESS
2459061.9903506441 TESS
2459061.9917395529 TESS
2459061.9931284613 TESS
2459061.9945173701 TESS
2459061.9959062785 TESS
2459061.9972951873 TESS
2459061.9986840957 TESS
2459062.0000730040 TESS
2459062.0014619124 TESS
2459062.0028508212 TESS
2459062.0042397296 TESS
2459062.0056286380 TESS
2459062.0070175468 TESS
2459062.0084064552 TESS
2459062.0097953635 TESS
2459062.0111842719 TESS
2459062.0125731803 TESS
2459062.0139620886 TESS
2459062.0153509970 TESS
2459062.0167399053 TESS
2459062.0181288142 TESS
2459062.0195177225 TESS
2459062.0209066304 TESS
2459062.0222955388 TESS
2459062.0236844472 TESS
2459062.0250733555 TESS
2459062.0264622639 TESS
2459062.0278511723 TESS
2459062.0292400806 TESS
2459062.0306289890 TESS
2459062.0320178969 TESS
2459062.0334068052 TESS
2459062.0347957136 TESS
2459062.0361846215 TESS
2459062.0375735299 TESS
2459062.0389624382 TESS
2459062.0403513466 TESS
2459062.0417402545 TESS
2459062.0431291624 TESS
2459062.0445180708 TESS
2459062.0459069791 TESS
2459062.0472958870 TESS
2459062.0486847954 TESS
2459062.0500737038 TESS
2459062.0514626112 TESS
2459062.0528515195 TESS
2459062.0542404279 TESS
2459062.0556293358 TESS
